Animal ID,Animal Type,Total Days,Excluded Days,LOS,Age (years),Incoming Source,Incoming Date,Incoming Region,Status Date,Outgoing Eval Cat
365227,Rabbit,892.25,173.94,718.31,5,Returns,12/18/2017 09:31,Victoria Branch,05/28/2020 15:32,TM
432226,Rabbit,519.09,0,519.09,2,Owner Surrender,05/10/2017 14:58,Abbotsford Branch,10/11/2018 17:09,TR
432227,Rabbit,519.09,0,519.09,2,Owner Surrender,05/10/2017 14:58,Abbotsford Branch,10/11/2018 17:09,TR
464911,Rabbit,459.52,0,459.52,1,Owner Surrender,06/30/2018 00:27,Haida Gwaii Branch,10/02/2019 12:56,H
464909,Rabbit,459.48,0,459.48,1,Owner Surrender,06/30/2018 00:27,Haida Gwaii Branch,10/02/2019 11:53,H
466313,Rabbit,440.8,0,440.8,1,Owner Surrender,07/16/2018 17:48,Haida Gwaii Branch,10/02/2019 12:56,H
406975,Rabbit,430.82,21.05,409.77,1,Foster Offspring,06/26/2016 01:00,Victoria Branch,09/01/2017 11:20,TR
432942,Rabbit,408.83,0,408.83,1,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,06/30/2018 13:42,TR
432943,Rabbit,408.83,0,408.83,1,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,06/30/2018 13:42,TR
420131,Rabbit,385.03,0,385.03,1,Humane Officer Surrendered,11/22/2016 15:20,Maple Ridge Branch,12/12/2017 16:05,H
420132,Rabbit,385.03,0,385.03,1,Humane Officer Surrendered,11/22/2016 15:20,Maple Ridge Branch,12/12/2017 16:05,H
440230,Rabbit,393.11,16.08,377.02,2,Humane Officer Seized,08/11/2017 12:57,Kelowna Branch,09/08/2018 15:34,H
438301,Rabbit,679.91,317.2,362.71,,Stray,07/20/2017 15:47,Richmond Community Animal Centre,05/31/2019 13:37,H
438302,Rabbit,679.91,317.2,362.71,1,Stray,07/20/2017 15:47,Richmond Community Animal Centre,05/31/2019 13:37,H
484020,Rabbit,426.96,68.95,358.01,3,Owner Surrender,03/28/2019 16:31,Victoria Branch,05/28/2020 15:32,H
444203,Rabbit,349.94,0,349.94,1,Stray,09/23/2017 16:57,South Okanagan/Similkameen Branch,09/08/2018 15:34,H
484984,Rabbit,420.99,76.04,344.95,6,Humane Officer Surrendered,04/11/2019 13:19,Victoria Branch,06/05/2020 13:07,H
464910,Rabbit,336.53,0,336.53,1,Owner Surrender,10/29/2018 23:12,Haida Gwaii Branch,10/02/2019 11:53,H
419505,Rabbit,327.82,0,327.82,3,Owner Surrender,11/12/2016 16:14,Campbell River Branch,10/06/2017 11:54,TM
419506,Rabbit,327.82,0,327.82,3,Owner Surrender,11/12/2016 16:14,Campbell River Branch,10/06/2017 11:57,TM
447246,Rabbit,317.12,13.97,303.15,1,Stray,10/28/2017 12:53,Abbotsford Branch,09/10/2018 15:51,TR
400783,Rabbit,359.19,68.03,291.16,0,Shelter Offspring,04/16/2016 11:39,Kamloops & District Branch,04/10/2017 16:09,H
400784,Rabbit,359.19,68.03,291.16,0,Shelter Offspring,04/16/2016 11:39,Kamloops & District Branch,04/10/2017 16:09,H
442671,Rabbit,445.87,156.38,289.48,2,Humane Officer Surrendered,09/06/2017 16:07,Vancouver Branch,11/26/2018 12:55,H
442673,Rabbit,445.86,156.38,289.48,2,Humane Officer Surrendered,09/06/2017 16:19,Vancouver Branch,11/26/2018 12:55,H
484985,Rabbit,420.99,135.34,285.66,6,Humane Officer Surrendered,04/11/2019 13:19,Victoria Branch,06/05/2020 13:07,TR
406977,Rabbit,342.95,59.84,283.11,1,Foster Offspring,06/26/2016 01:00,Victoria Branch,06/05/2017 14:33,TR
403104,Rabbit,364.93,84.9,280.02,3,Stray,05/13/2016 14:31,Victoria Branch,05/13/2017 12:45,TR
440231,Rabbit,293.13,16.08,277.05,1,Humane Officer Seized,08/11/2017 12:57,Kelowna Branch,05/31/2018 16:00,TR
406972,Rabbit,296.92,21.05,275.87,0,Foster Offspring,06/26/2016 01:00,Victoria Branch,04/20/2017 13:40,TR
434406,Rabbit,369.07,93.97,275.1,2,Returns,12/18/2017 09:32,Victoria Branch,12/22/2018 11:07,UU
483022,Rabbit,274.93,0,274.93,2,Owner Surrender,03/14/2019 14:54,Chilliwack Branch,12/14/2019 13:18,TR
454992,Rabbit,269.96,0,269.96,1,Stray,02/20/2018 15:26,Parksville-Qualicum Beach & District Branch,11/17/2018 14:27,TR
487344,Rabbit,332.8,68.16,264.64,0,Foster Offspring,05/12/2019 16:28,Victoria Branch,04/09/2020 11:36,TR
487342,Rabbit,332.8,68.17,264.63,0,Foster Offspring,05/12/2019 16:28,Comox Valley & District Branch,04/09/2020 11:36,TR
407507,Rabbit,256.11,0,256.11,2,Returns,01/22/2017 11:06,West Vancouver Branch,10/05/2017 13:39,H
407508,Rabbit,256.11,0,256.11,1,Returns,01/22/2017 11:07,West Vancouver Branch,10/05/2017 13:39,H
465252,Rabbit,282.06,31.35,250.71,0,Owner Surrender,07/05/2018 15:02,Vancouver Branch,04/13/2019 16:35,H
432212,Rabbit,353.05,106.78,246.27,0,Shelter Offspring,05/10/2017 13:44,Kamloops & District Branch,04/28/2018 15:01,TR
432213,Rabbit,353.05,106.78,246.27,0,Shelter Offspring,05/10/2017 13:44,Kamloops & District Branch,04/28/2018 15:01,TR
470021,Rabbit,245.12,0,245.12,0,Stray,08/31/2018 10:51,South Peace Branch,05/03/2019 13:38,H
427266,Rabbit,234,0,234,1,Returns,05/03/2017 12:19,West Vancouver Branch,12/23/2017 12:21,TM
403109,Rabbit,325.8,93.68,232.12,0,Stray,05/13/2016 14:31,Victoria Branch,04/04/2017 09:44,UU
451140,Rabbit,259.1,33.06,226.05,,Agency / Shelter,12/23/2017 14:42,Victoria Branch,09/08/2018 17:13,TR
456281,Rabbit,224.99,0,224.99,0,Owner Surrender,03/09/2018 12:22,Vancouver Branch,10/20/2018 12:10,TR
456284,Rabbit,224.99,0,224.99,0,Owner Surrender,03/09/2018 12:22,Vancouver Branch,10/20/2018 12:10,TR
417090,Rabbit,224.25,0,224.25,2,Stray,10/15/2016 09:10,Powell River & District Branch,05/27/2017 15:12,H
403108,Rabbit,346.94,123.96,222.99,1,Stray,05/13/2016 14:31,Victoria Branch,04/25/2017 13:11,TR
451139,Rabbit,259.1,40,219.11,0,Agency / Shelter,12/23/2017 14:42,Victoria Branch,09/08/2018 17:13,TR
464824,Rabbit,218.21,0,218.21,3,Stray,06/29/2018 10:49,Kamloops & District Branch,02/02/2019 15:48,H
406969,Rabbit,247.95,30.05,217.9,0,Foster Offspring,06/26/2016 01:00,Victoria Branch,03/02/2017 14:27,TR
458100,Rabbit,233.09,19.83,213.26,1,Stray,04/05/2018 13:19,Prince Rupert Branch,11/24/2018 15:31,H
406978,Rabbit,301.9,90.21,211.68,0,Foster Offspring,06/26/2016 01:00,Victoria Branch,04/25/2017 13:11,TR
400780,Rabbit,274.19,68.37,205.82,0,Shelter Offspring,04/16/2016 11:39,Kamloops & District Branch,01/15/2017 16:08,H
400782,Rabbit,274.19,68.37,205.82,0,Shelter Offspring,04/16/2016 11:39,Kamloops & District Branch,01/15/2017 16:08,H
529332,Rabbit,202.18,0,202.18,0,Owner Surrender,05/30/2021 11:02,Victoria Branch,12/18/2021 15:15,H
444934,Rabbit,201.11,0,201.11,0,Stray,10/02/2017 14:11,Kelowna Branch,04/21/2018 16:55,H
398253,Rabbit,298.64,98.21,200.43,1,Humane Officer Seized,03/15/2016 21:47,Cruelty Investigations Department,01/08/2017 13:08,UU
412340,Rabbit,198.04,0,198.04,2,Stray,08/25/2016 12:54,Campbell River Branch,03/11/2017 13:49,TM
454991,Rabbit,195.93,0,195.93,1,Stray,02/20/2018 15:26,Parksville-Qualicum Beach & District Branch,09/04/2018 13:50,TR
447858,Rabbit,192.06,0,192.06,0,Stray,11/04/2017 13:52,Kelowna Branch,05/15/2018 15:18,TR
452567,Rabbit,211.17,19.84,191.33,2,Stray,01/16/2018 09:17,Burnaby Branch,08/15/2018 13:18,H
461572,Rabbit,191.05,0,191.05,0,Owner Surrender,05/22/2018 13:39,North Cariboo District Branch,11/29/2018 14:49,H
399449,Rabbit,292.21,102.2,190.01,0,Stray,03/31/2016 10:49,Vancouver Branch,01/17/2017 15:47,H
423051,Rabbit,189.95,0,189.95,1,Owner Surrender,01/06/2017 15:26,Abbotsford Branch,07/15/2017 14:09,H
423052,Rabbit,189.95,0,189.95,,Owner Surrender,01/06/2017 15:26,Abbotsford Branch,07/15/2017 14:09,H
425579,Rabbit,189.9,0,189.9,1,Stray,02/11/2017 15:05,Powell River & District Branch,08/20/2017 12:35,TR
418886,Rabbit,188.99,0,188.99,5,Returns,08/29/2020 14:15,North Peace Branch,03/06/2021 13:58,H
529333,Rabbit,186.98,0,186.98,0,Owner Surrender,05/30/2021 11:02,Victoria Branch,12/03/2021 10:32,H
497702,Rabbit,286.14,103.97,182.17,1,Owner Surrender,09/20/2019 11:42,West Vancouver Branch,07/02/2020 15:00,H
497707,Rabbit,286.14,103.97,182.17,1,Owner Surrender,09/20/2019 11:42,West Vancouver Branch,07/02/2020 15:00,TR
446271,Rabbit,180.03,0,180.03,3,ACO Impound,10/18/2017 11:35,Maple Ridge Branch,04/16/2018 12:13,TR
422191,Rabbit,176.79,0,176.79,2,Humane Officer Seized,12/22/2016 18:34,Cruelty Investigations Department,06/17/2017 13:31,H
452279,Rabbit,191.76,16.06,175.7,4,Owner Surrender,01/11/2018 16:52,Victoria Branch,07/22/2018 11:03,TR
456350,Rabbit,174.15,0,174.15,0,Agency / Shelter,03/10/2018 09:05,Alberni-Clayoquot Branch,08/31/2018 12:35,H
451141,Rabbit,210.85,40,170.85,0,Agency / Shelter,12/23/2017 14:42,Victoria Branch,07/22/2018 11:03,TR
412317,Rabbit,170.13,0,170.13,2,Owner Surrender,08/25/2016 11:15,Alberni-Clayoquot Branch,02/11/2017 14:15,H
399447,Rabbit,292.21,124.98,167.22,0,Stray,03/31/2016 10:49,Vancouver Branch,01/17/2017 15:47,H
410447,Rabbit,167.15,0,167.15,2,Stray,08/05/2016 12:30,Burnaby Branch,01/19/2017 16:02,H
410194,Rabbit,223.02,57.13,165.89,2,Owner Surrender,08/03/2016 09:23,West Kootenay & District Branch,03/14/2017 09:59,H
448358,Rabbit,321.88,159.83,162.05,3,Owner Surrender,11/10/2017 15:39,Maple Ridge Branch,09/28/2018 12:48,H
497709,Rabbit,221.16,59.96,161.2,0,Owner Surrender,09/20/2019 11:42,West Vancouver Branch,04/28/2020 15:34,TR
436854,Rabbit,196,39.96,156.04,1,ACO Impound,07/02/2017 16:17,Burnaby Branch,01/14/2018 16:14,H
438013,Rabbit,153.18,0,153.18,,Stray,07/18/2017 10:22,Burnaby Branch,12/18/2017 14:45,H
523912,Rabbit,153.04,0,153.04,2,Stray,02/08/2021 14:31,Vancouver Branch,07/11/2021 15:33,TR
499979,Rabbit,234.93,82.18,152.75,10,Owner Surrender,10/21/2019 14:47,Victoria Branch,06/12/2020 13:02,TR
421618,Rabbit,214.9,64.68,150.21,5,Humane Officer Seized,12/14/2016 16:38,Maple Ridge Branch,07/17/2017 14:10,TM
499980,Rabbit,234.93,85.11,149.82,1,Owner Surrender,10/21/2019 14:47,Victoria Branch,06/12/2020 13:02,H
432212,Rabbit,149.07,0,149.07,1,Returns,05/20/2018 15:51,West Vancouver Branch,10/16/2018 17:28,H
432213,Rabbit,149.07,0,149.07,1,Returns,05/20/2018 15:53,West Vancouver Branch,10/16/2018 17:28,H
438464,Rabbit,148,0,148,1,Owner Surrender,07/22/2017 15:04,Vancouver Branch,12/17/2017 15:05,H
438468,Rabbit,147.99,0,147.99,1,Owner Surrender,07/22/2017 15:13,Vancouver Branch,12/17/2017 15:05,H
446019,Rabbit,147.05,0,147.05,3,Stray,10/14/2017 14:04,Abbotsford Branch,03/10/2018 15:11,TR
445417,Rabbit,146.11,0,146.11,1,Owner Surrender,10/07/2017 12:54,East Kootenay Branch,03/02/2018 15:35,TR
442449,Rabbit,144.7,0,144.7,5,Owner Surrender,09/04/2017 18:00,Victoria Branch,01/27/2018 10:52,TR
442450,Rabbit,144.7,0,144.7,5,Owner Surrender,09/04/2017 18:00,Victoria Branch,01/27/2018 10:52,TR
429710,Rabbit,144.04,0,144.04,1,Stray,04/07/2017 16:07,Kamloops & District Branch,08/29/2017 17:08,TR
461091,Rabbit,143.85,0,143.85,0,Humane Officer Surrendered,05/15/2018 14:11,Vancouver Branch,10/06/2018 10:33,TR
461092,Rabbit,143.85,0,143.85,0,Humane Officer Surrendered,05/15/2018 14:11,Vancouver Branch,10/06/2018 10:33,TR
422843,Rabbit,143.12,0,143.12,2,Owner Surrender,01/04/2017 12:15,Powell River & District Branch,05/27/2017 15:12,H
459300,Rabbit,142.93,0,142.93,1,Stray,04/21/2018 16:52,North Cariboo District Branch,09/11/2018 15:10,H
403111,Rabbit,412.96,270.06,142.9,1,Stray,05/13/2016 14:31,Victoria Branch,06/30/2017 13:38,TR
403112,Rabbit,412.96,270.09,142.88,1,Stray,05/13/2016 14:31,Victoria Branch,06/30/2017 13:38,TR
483020,Rabbit,141.91,0,141.91,3,Owner Surrender,03/14/2019 14:54,Chilliwack Branch,08/03/2019 12:44,TR
406973,Rabbit,312.88,171.26,141.62,0,Foster Offspring,06/26/2016 01:00,Victoria Branch,05/06/2017 12:48,TR
441330,Rabbit,155.17,13.77,141.4,1,Stray,08/24/2017 10:49,West Kootenay & District Branch,01/26/2018 14:57,H
475153,Rabbit,141.13,0,141.13,2,Owner Surrender,11/08/2018 12:12,Powell River & District Branch,03/29/2019 15:18,TR
475155,Rabbit,141.13,0,141.13,2,Owner Surrender,11/08/2018 12:12,Powell River & District Branch,03/29/2019 15:18,TR
509940,Rabbit,139.77,0,139.77,1,Stray,04/22/2020 16:19,Wild ARC (Animal Rehabilitation Centre),09/09/2020 10:44,H
437947,Rabbit,139.18,0,139.18,3,Owner Surrender,06/03/2019 12:06,Maple Ridge Branch,10/20/2019 16:27,H
437948,Rabbit,139.18,0,139.18,3,Owner Surrender,06/03/2019 12:05,Maple Ridge Branch,10/20/2019 16:27,H
409495,Rabbit,273.14,134.02,139.12,5,Owner Surrender,02/06/2021 11:09,Victoria Branch,11/06/2021 14:29,H
409497,Rabbit,273.14,134.02,139.12,5,Owner Surrender,02/06/2021 11:09,Victoria Branch,11/06/2021 14:29,H
419381,Rabbit,184.03,46.85,137.18,0,Humane Officer Surrendered,11/10/2016 14:31,Chilliwack Branch,05/13/2017 15:11,H
419383,Rabbit,184.03,46.85,137.18,0,Humane Officer Surrendered,11/10/2016 14:31,Chilliwack Branch,05/13/2017 15:11,H
451123,Rabbit,133.96,0,133.96,0,Owner Surrender,12/23/2017 13:46,Maple Ridge Branch,05/06/2018 12:45,H
447859,Rabbit,132.06,0,132.06,0,Stray,11/04/2017 13:52,Kelowna Branch,03/16/2018 15:21,TR
484766,Rabbit,132.04,0,132.04,1,Returns,06/30/2019 14:56,Vancouver Branch,11/09/2019 15:48,H
484767,Rabbit,132.03,0,132.03,1,Returns,06/30/2019 14:58,Vancouver Branch,11/09/2019 15:48,H
416805,Rabbit,130.15,0,130.15,3,Returns,03/05/2018 11:29,Richmond Community Animal Centre,07/13/2018 15:05,H
427417,Rabbit,130.07,0,130.07,1,Stray,03/10/2017 13:51,Burnaby Branch,07/18/2017 15:32,TR
427418,Rabbit,130.07,0,130.07,1,Stray,03/10/2017 13:51,Burnaby Branch,07/18/2017 15:32,H
488453,Rabbit,129.02,0,129.02,0,Stray,05/28/2019 11:43,Abbotsford Branch,10/04/2019 12:08,TR
488454,Rabbit,129.02,0,129.02,0,Stray,05/28/2019 11:43,Abbotsford Branch,10/04/2019 12:08,TR
415918,Rabbit,161.1,34.07,127.03,1,Stray,10/01/2016 12:44,Abbotsford Branch,03/11/2017 15:11,H
495098,Rabbit,126.11,0,126.11,2,Stray,08/20/2019 10:19,Kamloops & District Branch,12/24/2019 12:54,TR
427260,Rabbit,125.96,0,125.96,,Owner Surrender,03/08/2017 13:18,Victoria Branch,07/12/2017 12:17,H
427261,Rabbit,125.96,0,125.96,,Owner Surrender,03/08/2017 13:18,Victoria Branch,07/12/2017 12:17,H
497708,Rabbit,221.16,95.8,125.36,0,Owner Surrender,09/20/2019 11:42,West Vancouver Branch,04/28/2020 15:34,TR
461571,Rabbit,136.95,13.91,123.04,0,Owner Surrender,05/22/2018 13:39,North Cariboo District Branch,10/06/2018 12:26,H
448006,Rabbit,122.99,0,122.99,5,Owner Surrender,11/06/2017 13:46,Chilliwack Branch,03/09/2018 13:28,H
411728,Rabbit,178.09,55.99,122.1,0,Owner Surrender,08/03/2016 09:23,West Kootenay & District Branch,01/28/2017 13:00,H
435627,Rabbit,122.05,0,122.05,0,Returns,11/15/2017 12:44,Richmond Community Animal Centre,03/17/2018 13:51,TR
435628,Rabbit,122.05,0,122.05,0,Returns,11/15/2017 12:46,Richmond Community Animal Centre,03/17/2018 13:51,TR
428032,Rabbit,121.98,0,121.98,1,Owner Surrender,03/17/2017 14:33,Maple Ridge Branch,07/17/2017 14:02,H
460928,Rabbit,121.1,0,121.1,0,Stray,05/13/2018 11:55,Williams Lake & District Branch,09/11/2018 14:14,TR
465253,Rabbit,122.06,1.03,121.02,0,Owner Surrender,07/05/2018 15:02,Vancouver Branch,11/04/2018 16:25,H
465254,Rabbit,122.06,1.03,121.02,0,Owner Surrender,07/05/2018 15:02,Vancouver Branch,11/04/2018 16:25,H
528239,Rabbit,145.06,24.33,120.73,0,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,10/02/2021 15:30,TM
528241,Rabbit,145.06,24.33,120.73,0,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,10/02/2021 15:30,TR
447244,Rabbit,119.03,0,119.03,0,Stray,10/28/2017 12:53,Abbotsford Branch,02/24/2018 13:43,TR
417783,Rabbit,118.98,0,118.98,3,Owner Surrender,10/22/2016 12:55,Vernon & District Branch,02/18/2017 12:28,TR
460289,Rabbit,118.25,0,118.25,2,Owner Surrender,05/05/2018 10:07,South Peace Branch,08/31/2018 16:09,H
447857,Rabbit,118.03,0,118.03,0,Stray,11/04/2017 13:52,Kelowna Branch,03/02/2018 14:31,TR
451138,Rabbit,150.1,33.05,117.05,,Agency / Shelter,12/23/2017 14:42,Victoria Branch,05/22/2018 17:09,TR
427331,Rabbit,116.89,0,116.89,1,Stray,03/09/2017 11:57,West Kootenay & District Branch,07/04/2017 09:14,UU
405813,Rabbit,206.95,90.43,116.52,2,Stray,06/14/2016 13:38,Kamloops & District Branch,01/07/2017 12:25,H
451143,Rabbit,155.79,40,115.8,,Agency / Shelter,12/23/2017 14:42,Victoria Branch,05/28/2018 09:44,TR
475154,Rabbit,115.09,0,115.09,2,Returns,12/04/2018 13:05,Powell River & District Branch,03/29/2019 15:18,TR
293426,Rabbit,113.97,0,113.97,4,Owner Surrender,08/29/2017 15:39,Maple Ridge Branch,12/21/2017 15:01,H
293424,Rabbit,113.96,0,113.96,4,Owner Surrender,08/29/2017 15:52,Maple Ridge Branch,12/21/2017 15:01,H
435627,Rabbit,113.14,0.01,113.13,0,Humane Officer Surrendered,06/17/2017 12:31,Burnaby Branch,10/08/2017 15:56,H
435628,Rabbit,113.14,0.01,113.13,0,Humane Officer Surrendered,06/17/2017 12:31,Burnaby Branch,10/08/2017 15:56,H
472290,Rabbit,155,42.03,112.96,0,Owner Surrender,09/28/2018 14:27,Abbotsford Branch,03/02/2019 14:26,H
472291,Rabbit,155,42.04,112.96,0,Owner Surrender,09/28/2018 14:27,Abbotsford Branch,03/02/2019 14:26,H
504479,Rabbit,110.21,0,110.21,0,Owner Surrender,01/02/2020 08:31,South Peace Branch,04/21/2020 13:33,H
451142,Rabbit,150.1,40,110.1,,Agency / Shelter,12/23/2017 14:42,Victoria Branch,05/22/2018 17:09,TR
435537,Rabbit,113.91,4.11,109.8,,Agency / Shelter,06/16/2017 14:03,Alberni-Clayoquot Branch,10/08/2017 11:54,H
414537,Rabbit,108.9,0,108.9,4,Owner Surrender,09/17/2016 15:14,Maple Ridge Branch,01/04/2017 12:56,H
414538,Rabbit,108.9,0,108.9,4,Owner Surrender,09/17/2016 15:14,Maple Ridge Branch,01/04/2017 12:56,H
446321,Rabbit,107.98,0,107.98,0,Owner Surrender,10/18/2017 14:24,Nanaimo & District Branch,02/03/2018 13:48,H
474065,Rabbit,107.16,0,107.16,1,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,02/08/2019 17:06,TR
422190,Rabbit,106.88,0,106.88,1,Humane Officer Seized,12/22/2016 18:34,Cruelty Investigations Department,04/08/2017 15:35,H
485955,Rabbit,105.88,0,105.88,1,Humane Officer Seized,04/25/2019 19:08,Cruelty Investigations Department,08/09/2019 16:10,TR
485956,Rabbit,105.88,0,105.88,1,Humane Officer Seized,04/25/2019 19:08,Cruelty Investigations Department,08/09/2019 16:10,TR
487317,Rabbit,103.05,0,103.05,1,Owner Surrender,05/12/2019 12:21,West Vancouver Branch,08/23/2019 13:28,TR
487318,Rabbit,103.05,0,103.05,1,Owner Surrender,05/12/2019 12:21,West Vancouver Branch,08/23/2019 13:28,TR
520839,Rabbit,102,0,102,1,Stray,11/24/2020 14:33,North Cariboo District Branch,03/06/2021 14:26,H
466460,Rabbit,116.04,15.96,100.07,1,Owner Surrender,07/17/2018 13:42,North Peace Branch,11/10/2018 14:38,H
454294,Rabbit,99.11,0,99.11,3,Owner Surrender,02/09/2018 12:05,Kelowna Branch,05/19/2018 14:38,H
454295,Rabbit,99.11,0,99.11,3,Owner Surrender,02/09/2018 12:05,Kelowna Branch,05/19/2018 14:38,TR
429161,Rabbit,99.02,0,99.02,2,Returns,10/30/2017 13:45,Vancouver Branch,02/06/2018 14:12,H
487343,Rabbit,160.94,62.14,98.8,0,Foster Offspring,05/12/2019 16:28,Victoria Branch,10/20/2019 14:58,TR
434955,Rabbit,103.16,5.06,98.11,0,Owner Surrender,06/10/2017 13:38,Abbotsford Branch,09/21/2017 17:33,H
461093,Rabbit,184.06,86.08,97.98,0,Humane Officer Surrendered,05/15/2018 14:11,Vancouver Branch,11/15/2018 15:43,H
442174,Rabbit,97.81,0,97.81,1,Owner Surrender,11/08/2018 16:03,West Kootenay & District Branch,02/14/2019 11:34,H
442176,Rabbit,97.81,0,97.81,1,Owner Surrender,11/08/2018 16:03,West Kootenay & District Branch,02/14/2019 11:34,H
456336,Rabbit,97.66,0,97.66,4,Humane Officer Seized,03/09/2018 22:29,Cruelty Investigations Department,06/15/2018 14:22,TR
420346,Rabbit,97.12,0,97.12,0,Stray,11/25/2016 12:57,Maple Ridge Branch,03/02/2017 15:56,TR
421621,Rabbit,145.87,48.77,97.1,5,Humane Officer Seized,12/14/2016 16:38,Maple Ridge Branch,05/09/2017 13:29,TM
417381,Rabbit,96.95,0,96.95,0,Stray,10/18/2016 16:39,Kelowna Branch,01/23/2017 15:22,TR
417382,Rabbit,96.95,0,96.95,0,Stray,10/18/2016 16:39,Kelowna Branch,01/23/2017 15:22,TR
415059,Rabbit,194.74,97.93,96.82,0,Stray,09/22/2016 16:48,Abbotsford Branch,04/05/2017 10:40,H
429161,Rabbit,95.99,0,95.99,2,Stray,03/31/2017 14:30,Williams Lake & District Branch,07/05/2017 14:09,TR
417152,Rabbit,94.95,0,94.95,0,Stray,10/15/2016 15:59,Abbotsford Branch,01/18/2017 14:41,H
465248,Rabbit,223.06,128.21,94.85,0,Owner Surrender,07/05/2018 15:02,Vancouver Branch,02/13/2019 16:31,TR
465249,Rabbit,223.06,128.22,94.84,0,Owner Surrender,07/05/2018 15:02,Vancouver Branch,02/13/2019 16:31,TR
488155,Rabbit,247.13,153.09,94.04,0,Stray,11/28/2018 13:13,Abbotsford Branch,09/21/2019 15:48,H
488160,Rabbit,247.13,153.09,94.04,0,Stray,11/28/2018 13:13,Abbotsford Branch,09/21/2019 15:48,H
500410,Rabbit,158.01,64.75,93.26,0,Shelter Offspring,10/27/2019 12:21,Chilliwack Branch,04/02/2020 12:31,TR
500411,Rabbit,158.01,64.75,93.26,0,Shelter Offspring,10/27/2019 12:21,Chilliwack Branch,04/02/2020 12:31,TR
514852,Rabbit,93.08,0,93.08,0,Stray,08/07/2020 13:43,North Cariboo District Branch,11/08/2020 15:43,TR
466031,Rabbit,129.98,37.08,92.9,0,Owner Surrender,07/15/2018 12:53,Abbotsford Branch,11/22/2018 12:25,H
466032,Rabbit,129.98,37.08,92.9,0,Owner Surrender,07/15/2018 12:53,Abbotsford Branch,11/22/2018 12:25,H
448090,Rabbit,92.8,0,92.8,0,Owner Surrender,11/07/2017 15:42,Nanaimo & District Branch,02/08/2018 10:54,H
443476,Rabbit,92.13,0,92.13,1,Owner Surrender,09/15/2017 13:02,Abbotsford Branch,12/16/2017 16:03,H
481050,Rabbit,91.96,0,91.96,0,Returns,10/03/2019 16:38,Victoria Branch,01/03/2020 15:47,TR
481053,Rabbit,91.96,0,91.96,0,Returns,10/03/2019 16:42,Victoria Branch,01/03/2020 15:47,H
487214,Rabbit,91.91,0,91.91,4,Owner Surrender,05/08/2019 14:54,Sunshine Coast Branch ,08/08/2019 12:40,TR
483023,Rabbit,91.83,0,91.83,2,Owner Surrender,03/14/2019 14:54,Chilliwack Branch,06/14/2019 10:51,TR
497701,Rabbit,105.17,13.91,91.26,0,Owner Surrender,09/20/2019 11:42,West Vancouver Branch,01/03/2020 15:44,TR
417093,Rabbit,91.21,0,91.21,1,Stray,10/15/2016 10:20,Kamloops & District Branch,01/16/2017 15:23,TR
487341,Rabbit,152.72,62.15,90.57,0,Foster Offspring,05/12/2019 16:28,Victoria Branch,10/12/2019 09:36,TR
444742,Rabbit,90.26,0,90.26,1,Stray,09/30/2017 10:40,Burnaby Branch,12/29/2017 16:56,H
448015,Rabbit,90.01,0,90.01,1,Stray,11/06/2017 15:22,Maple Ridge Branch,02/04/2018 15:39,TR
473096,Rabbit,103.03,13.96,89.07,1,Stray,10/10/2018 14:05,North Cariboo District Branch,01/25/2019 16:37,H
418378,Rabbit,89.04,0,89.04,0,Stray,10/29/2016 13:53,Kamloops & District Branch,01/26/2017 14:50,H
474068,Rabbit,88.15,0,88.15,0,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,01/20/2019 16:45,TR
474069,Rabbit,88.15,0,88.15,0,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,01/20/2019 16:45,TR
461194,Rabbit,88.12,0,88.12,0,Stray,05/16/2018 13:38,Maple Ridge Branch,08/12/2018 16:26,H
481049,Rabbit,152.91,64.95,87.96,0,Owner Surrender,02/09/2019 17:02,Victoria Branch,07/12/2019 14:55,TR
460290,Rabbit,89.13,1.95,87.18,1,Owner Surrender,05/05/2018 10:16,South Peace Branch,08/02/2018 13:25,H
428190,Rabbit,87.12,0,87.12,1,Owner Surrender,03/20/2017 12:08,South Okanagan/Similkameen Branch,06/15/2017 15:04,H
456282,Rabbit,87.12,0,87.12,0,Owner Surrender,03/09/2018 12:22,Vancouver Branch,06/04/2018 15:17,TR
431453,Rabbit,87.06,0,87.06,0,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,07/26/2017 16:47,TR
434195,Rabbit,107.05,20,87.05,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,09/17/2017 13:11,TM
476367,Rabbit,197.1,110.07,87.03,0,Stray,11/28/2018 13:13,Abbotsford Branch,06/13/2019 15:40,H
450897,Rabbit,220.72,133.77,86.95,3,Owner Surrender,12/19/2017 16:36,Victoria Branch,07/28/2018 09:53,TM
502905,Rabbit,115.99,29.58,86.41,4,Owner Surrender,12/02/2019 12:41,Kelowna Branch,03/27/2020 12:27,TR
